episode,reward,epsilon,episode_time,env_step_time,action_selection_time,learning_time,buffer_ops_time
16,-555.7499999999999,0.9503476170335033,3.7984464168548584,0.5840516090393066,2.9952552318573,0.21839499473571777,0.0001914501190185547
17,-387.96999999999986,0.9475048901563694,3.4811601638793945,0.7518012523651123,2.5507588386535645,0.17795038223266602,0.00018358230590820312
18,-988.5199999999995,0.9446706665847135,4.1734607219696045,0.6624777317047119,3.268655300140381,0.2416064739227295,0.0001983642578125
19,-305.2399999999999,0.9418449208830271,3.876210927963257,0.7235817909240723,2.9704790115356445,0.18155169486999512,0.0001537799835205078
20,-567.31,0.9390276276918854,4.215258836746216,0.6134994029998779,3.3920528888702393,0.20900535583496094,0.00018358230590820312
21,-538.83,0.9362187617277201,2.6973628997802734,0.41602039337158203,2.136202573776245,0.14457321166992188,0.0001308917999267578
22,-340.8899999999999,0.9334182977825923,3.688641309738159,0.7507035732269287,2.762637138366699,0.17465877532958984,0.00015473365783691406
23,-460.62,0.9306262107239665,3.354857921600342,0.5929234027862549,2.582362413406372,0.1788017749786377,0.00016427040100097656
24,-200.53000000000003,0.9278424754944846,3.139723539352417,0.471097469329834,2.5016119480133057,0.16638970375061035,0.0001461505889892578
25,-464.7099999999998,0.9250670671117416,5.001139402389526,0.8140292167663574,3.9587087631225586,0.22768187522888184,0.00020241737365722656
26,-286.65999999999985,0.9222999606680609,3.768597364425659,0.6388125419616699,2.9530181884765625,0.17615532875061035,0.00015401840209960938
27,-487.05,0.919541131330271,2.899606466293335,0.44466471672058105,2.295076370239258,0.15928411483764648,0.0001392364501953125
28,-186.6,0.916790554339483,1.909883975982666,0.31283140182495117,1.4833691120147705,0.11317873001098633,9.822845458984375e-05
29,-945.2900000000001,0.9140482050108673,2.930051565170288,0.4537382125854492,2.3096375465393066,0.16608619689941406,0.00014328956604003906
30,-349.97,0.9113140587334333,3.08782958984375,0.5345778465270996,2.371176242828369,0.18142390251159668,0.00016808509826660156
31,-42.230000000000004,0.908588090969808,1.3111445903778076,0.22507548332214355,1.0146195888519287,0.0710294246673584,5.745887756347656e-05
32,-726.15,0.9058702772560155,3.6037790775299072,0.5453851222991943,2.8588011264801025,0.19895553588867188,0.0001735687255859375
33,-968.68,0.9031605932012581,4.187766790390015,0.745633602142334,3.2301549911499023,0.21130609512329102,0.0001857280731201172
34,-517.64,0.9004590144876968,3.7282567024230957,0.5480632781982422,2.9703025817871094,0.20917034149169922,0.00021719932556152344
35,-135.07,0.8977655168702335,2.1214663982391357,0.36450767517089844,1.6327826976776123,0.1235039234161377,0.000102996826171875
36,-784.0999999999998,0.8950800761762931,4.3536388874053955,0.7763516902923584,3.3799996376037598,0.19662213325500488,0.0001671314239501953
37,-231.94000000000005,0.8924026683056069,2.648212194442749,0.41691112518310547,2.094250440597534,0.136491060256958,0.00011992454528808594
38,-441.7199999999999,0.8897332692299958,3.333552598953247,0.5940535068511963,2.5589091777801514,0.17993760108947754,0.00016498565673828125
39,-289.18,0.8870718549931554,3.393589496612549,0.4726142883300781,2.7550907135009766,0.165297269821167,0.00014495849609375
40,-126.59000000000003,0.8844184017104403,1.7965669631958008,0.28667783737182617,1.3987500667572021,0.11063146591186523,9.226799011230469e-05
41,-179.03999999999994,0.88177288556865,3.4516444206237793,0.5941853523254395,2.660987615585327,0.1957840919494629,0.0001723766326904297
42,-483.51,0.8791352828258153,3.358936309814453,0.4711589813232422,2.72391676902771,0.16324162483215332,0.00014734268188476562
43,-496.4799999999999,0.8765055698109854,4.5541346073150635,0.7811305522918701,3.5019643306732178,0.2702443599700928,0.00023293495178222656
44,-63.08999999999999,0.8738837229240147,1.267547845840454,0.20106840133666992,0.9882111549377441,0.07780861854553223,7.510185241699219e-05
45,-426.53000000000003,0.8712697186353521,2.5353829860687256,0.41672849655151367,1.9669957160949707,0.15103960037231445,0.00012993812561035156
46,-770.7600000000001,0.8686635334858287,3.7604105472564697,0.63515305519104,2.923905849456787,0.20067787170410156,0.0001761913299560547
47,-145.25,0.8660651440864483,1.199251651763916,0.24028992652893066,0.8809013366699219,0.07762908935546875,6.723403930664062e-05
48,-1270.0199999999998,0.8634745271181767,7.137617826461792,1.2775814533233643,5.470545291900635,0.38832592964172363,0.0003402233123779297
49,-118.19,0.8608916593317331,0.7244067192077637,0.12213492393493652,0.5567831993103027,0.04508662223815918,3.790855407714844e-05
50,-1099.7299999999998,0.8583165175473807,6.435813665390015,1.087378740310669,5.0229480266571045,0.32453346252441406,0.00032830238342285156
51,-539.8000000000001,0.8557490786547193,3.1855411529541016,0.53228759765625,2.464221954345703,0.18837571144104004,0.00016641616821289062
52,-454.69000000000005,0.8531893196124776,2.4500856399536133,0.3916351795196533,1.914712905883789,0.14317774772644043,0.0001246929168701172
53,-416.37,0.8506372174483066,4.2750513553619385,0.6733250617980957,3.3550045490264893,0.24603533744812012,0.00018095970153808594
54,-372.4999999999999,0.8480927492585731,4.623080492019653,0.8998222351074219,3.4655508995056152,0.2569599151611328,0.00021004676818847656
55,-517.1199999999999,0.8455558922081547,2.8575057983398438,0.45577454566955566,2.234065532684326,0.1670515537261963,0.00015163421630859375
56,-325.96999999999997,0.8430266235302344,2.870772123336792,0.473696231842041,2.2260642051696777,0.170393705368042,0.0001518726348876953
57,-765.3500000000001,0.8405049205260963,4.188618898391724,0.6959059238433838,3.2574756145477295,0.23451995849609375,0.00020384788513183594
58,-933.9499999999998,0.8379907605649222,2.2001256942749023,0.33314943313598633,1.7390246391296387,0.12737631797790527,0.00011754035949707031
59,-690.5199999999998,0.8354841210835883,2.5314671993255615,0.3729977607727051,2.0255043506622314,0.1322488784790039,0.00012874603271484375
60,-1549.9799999999998,0.8329849795864627,5.3699631690979,0.8832197189331055,4.162846088409424,0.32304811477661133,0.0002734661102294922
61,-884.8099999999998,0.8304933136452034,4.998418807983398,0.7547314167022705,3.9710068702697754,0.2718851566314697,0.000244140625
62,-916.7800000000002,0.8280091008985575,3.1773879528045654,0.5033371448516846,2.4865312576293945,0.1868593692779541,0.00017213821411132812
63,-482.14,0.8255323190521598,3.8147969245910645,0.6683716773986816,2.9221746921539307,0.22355389595031738,0.00020384788513183594
64,-1790.7400000000005,0.8230629458783336,4.472651958465576,0.8585669994354248,3.385105609893799,0.22826623916625977,0.0002040863037109375
65,-256.78999999999996,0.8206009592158903,3.1222283840179443,0.5187709331512451,2.4123170375823975,0.19050097465515137,0.00016760826110839844
66,-283.47999999999996,0.818146336969931,2.5258476734161377,0.42185139656066895,1.9484143257141113,0.15499091148376465,0.00014090538024902344
67,-324.8900000000001,0.8156990571116483,2.749680519104004,0.43546175956726074,2.1506879329681396,0.16290545463562012,0.0001590251922607422
68,-727.6099999999999,0.8132590976781283,3.679816484451294,0.6363749504089355,2.816650152206421,0.22606563568115234,0.00020051002502441406
69,-388.67999999999995,0.8108264367721539,3.8366143703460693,0.7426438331604004,2.8735568523406982,0.21956086158752441,0.00019311904907226562
70,-2584.1099999999997,0.808401052562008,3.820474624633789,0.822979211807251,2.765672206878662,0.23107576370239258,0.00019788742065429688
71,-520.2000000000003,0.8059829232812773,3.926208734512329,0.7370429039001465,2.962888479232788,0.22550678253173828,0.00023317337036132812
72,-1296.4600000000003,0.8035720272286576,4.6044816970825195,0.8824689388275146,3.454831600189209,0.26639509201049805,0.00023508071899414062
73,-1008.0899999999999,0.8011683427677586,2.5783650875091553,0.4907059669494629,1.9293155670166016,0.15778017044067383,0.00012969970703125
74,-1408.7899999999997,0.7987718483269097,4.100973129272461,0.7480812072753906,3.109255075454712,0.2428731918334961,0.0002193450927734375
75,-370.81999999999965,0.7963825223989669,4.270318508148193,0.9044439792633057,3.137486696243286,0.22760987281799316,0.000202178955078125
76,-447.34,0.7940003435411191,3.6489169597625732,0.6520712375640869,2.7699010372161865,0.22619295120239258,0.0002124309539794922
77,-1207.2899999999997,0.7916252903746962,4.940805912017822,0.8265643119812012,3.8432161808013916,0.2702317237854004,0.0002422332763671875
78,-852.3399999999996,0.789257341584977,3.8948957920074463,0.669867753982544,3.013167381286621,0.21117663383483887,0.0001838207244873047
79,-418.09,0.7868964759209978,3.30076265335083,0.5743749141693115,2.516435384750366,0.20903801918029785,0.00022029876708984375
80,-490.66999999999996,0.784542672195362,4.3441784381866455,0.7397041320800781,3.3424339294433594,0.26122045516967773,0.0002181529998779297
81,-852.5100000000002,0.7821959092840497,3.748969078063965,0.5716109275817871,2.9593050479888916,0.2173607349395752,0.00020575523376464844
82,-272.72999999999996,0.7798561661262283,3.6701090335845947,0.5951473712921143,2.8188936710357666,0.2553093433380127,0.0002148151397705078
83,-761.93,0.7775234217240634,4.754574537277222,0.8207519054412842,3.639416456222534,0.29355716705322266,0.00026226043701171875
84,-568.5699999999998,0.7751976551425304,3.694544553756714,0.5965819358825684,2.8897526264190674,0.20753860473632812,0.00018358230590820312
85,-1662.74,0.7728788455092263,4.238417387008667,0.8691911697387695,3.1439619064331055,0.22454833984375,0.00019311904907226562
86,-708.1,0.770566972014183,3.969136953353882,0.6638684272766113,3.0673329830169678,0.2372112274169922,0.00020599365234375
87,-575.1000000000001,0.7682620139096801,4.0486321449279785,0.6263704299926758,3.183062791824341,0.23843646049499512,0.0002067089080810547
88,-751.4099999999999,0.7659639505100587,3.443187952041626,0.5856704711914062,2.655263662338257,0.20143723487854004,0.00018167495727539062
89,-1738.84,0.763672761191536,4.930388689041138,0.9970788955688477,3.65041446685791,0.28210902214050293,0.00024771690368652344
90,-1147.1899999999998,0.7613884253920201,4.731060266494751,0.8978791236877441,3.5866174697875977,0.24583697319030762,0.0002181529998779297
91,-249.5299999999999,0.7591109226109254,4.002390384674072,0.656144380569458,3.1091232299804688,0.23641395568847656,0.00019478797912597656
92,-892.0999999999996,0.7568402324089886,5.757433652877808,1.1810505390167236,4.263794183731079,0.3117218017578125,0.0002703666687011719
93,-362.98999999999995,0.7545763344080854,3.240447521209717,0.5797238349914551,2.455782651901245,0.20421981811523438,0.00018095970153808594
94,-886.5399999999997,0.7523192082910475,4.00471830368042,0.7005352973937988,3.0813066959381104,0.22217798233032227,0.00019741058349609375
95,-768.4699999999999,0.7500688338014804,2.771045446395874,0.42566847801208496,2.2016549110412598,0.14314937591552734,0.0001201629638671875
96,-330.31,0.7478251907435816,3.453338146209717,0.6559267044067383,2.570204019546509,0.22650861740112305,0.00019288063049316406
97,-677.4499999999997,0.745588258981959,5.438751459121704,1.2063512802124023,3.965266704559326,0.2661910057067871,0.0002300739288330078
98,-784.6399999999999,0.7433580184414508,5.4884748458862305,1.162003755569458,3.990323066711426,0.33524584770202637,0.0002961158752441406
99,-320.9099999999999,0.7411344491069448,3.7475051879882812,0.6872367858886719,2.8620269298553467,0.19758892059326172,0.00017333030700683594
100,-2161.4300000000007,0.7389175310231992,5.623317241668701,0.9744052886962891,4.319626569747925,0.32839202880859375,0.00030040740966796875
101,-1020.77,0.7367072442946632,4.494736909866333,0.9417293071746826,3.295473575592041,0.2567753791809082,0.0002193450927734375
102,-354.51,0.7345035690852983,3.752988338470459,0.8015570640563965,2.7545790672302246,0.19620895385742188,0.00017523765563964844
103,-114.89000000000001,0.7323064856184011,2.608167886734009,0.4738907814025879,1.951103687286377,0.18242573738098145,0.00015687942504882812
104,-819.3999999999999,0.7301159741764247,3.7475976943969727,0.6640708446502686,2.876349687576294,0.20647549629211426,0.0001723766326904297
105,-1210.3100000000004,0.7279320151008026,5.518044471740723,1.0580189228057861,4.179701566696167,0.27939605712890625,0.0002281665802001953
106,-552.36,0.725754588791772,3.4779884815216064,0.5799472332000732,2.693524122238159,0.20385980606079102,0.000171661376953125
107,-513.7499999999998,0.7235836757081978,2.390676259994507,0.4066615104675293,1.8249790668487549,0.15844941139221191,0.0001461505889892578
108,-1114.4199999999998,0.7214192563673972,4.0490562915802,0.8106706142425537,2.9925057888031006,0.24512624740600586,0.000217437744140625
109,-306.02,0.7192613113449653,2.4929654598236084,0.452075719833374,1.8743019104003906,0.16601800918579102,0.00013303756713867188
110,-1563.7800000000002,0.7171098212746,3.8108532428741455,0.7068686485290527,2.8555922508239746,0.24767351150512695,0.00020003318786621094
111,-517.79,0.714964766847929,2.4348971843719482,0.45945000648498535,1.8162448406219482,0.15862321853637695,0.00012826919555664062
112,-1075.88,0.7128261288143359,5.420468330383301,1.0769939422607422,4.006516218185425,0.3360476493835449,0.0002913475036621094
113,-2771.8700000000003,0.710693887980788,7.3072099685668945,1.6418461799621582,5.269146680831909,0.39520835876464844,0.0003285408020019531
114,-383.9000000000001,0.7085680252116635,2.6381630897521973,0.46710705757141113,2.00187087059021,0.1683950424194336,0.00013828277587890625
115,-658.2599999999996,0.7064485214285801,4.037046432495117,0.8046188354492188,2.9593405723571777,0.2723112106323242,0.00023031234741210938
116,-602.25,0.7043353576102236,2.0097718238830566,0.3660290241241455,1.506115198135376,0.13707208633422852,0.00011515617370605469
117,-779.6300000000002,0.7022285147921774,3.377215623855591,0.587022066116333,2.584230422973633,0.20531415939331055,0.00017571449279785156
118,-521.93,0.7001279740667523,2.48148775100708,0.4799518585205078,1.8518314361572266,0.14914417266845703,0.00012612342834472656
119,-440.09,0.6980337165828167,2.2192177772521973,0.3837261199951172,1.6870043277740479,0.14793801307678223,0.00012421607971191406
120,-1231.6899999999998,0.6959457235456271,4.17439079284668,0.7150418758392334,3.21527361869812,0.24330687522888184,0.00021386146545410156
121,-293.0,0.6938639762166602,2.558800458908081,0.5176794528961182,1.8749010562896729,0.16562604904174805,0.00014162063598632812
122,-889.4200000000002,0.6917884559134441,2.857074022293091,0.5172300338745117,2.167126178741455,0.17209672927856445,0.00014591217041015625
123,-1107.02,0.6897191440093908,4.277176380157471,0.7752988338470459,3.2484090328216553,0.25271034240722656,0.000213623046875
124,-2236.8699999999994,0.6876560219336292,8.026430606842041,1.446936845779419,6.167141914367676,0.41117072105407715,0.00035071372985839844
125,-645.14,0.6855990711708382,3.5906882286071777,0.7083120346069336,2.63368821144104,0.24794673919677734,0.00021839141845703125
126,-575.46,0.6835482732610806,3.939882278442383,0.7817208766937256,2.910521984100342,0.2468738555908203,0.00019669532775878906
127,-684.32,0.6815036097996376,2.9191172122955322,0.5433790683746338,2.184908390045166,0.19017839431762695,0.00015926361083984375
128,-902.69,0.6794650624368437,1.771299123764038,0.3560671806335449,1.294877290725708,0.11981964111328125,0.00011467933654785156
129,-1881.56,0.6774326128779213,5.054223537445068,1.0098764896392822,3.723102569580078,0.3203754425048828,0.00027942657470703125
130,-2846.7800000000007,0.6754062428828175,6.500412225723267,1.1735420227050781,4.941601753234863,0.38425707817077637,0.0003306865692138672
131,-1848.0099999999998,0.6733859342660397,6.696920871734619,1.377643346786499,4.907636642456055,0.41059184074401855,0.0003616809844970703
132,-970.4999999999999,0.6713716688964928,2.528517484664917,0.6588544845581055,1.7136223316192627,0.15529942512512207,0.00013709068298339844
133,-1808.24,0.6693634286973162,4.590306043624878,0.9956629276275635,3.317641496658325,0.27622127532958984,0.00023484230041503906
134,-1227.5099999999998,0.6673611956457219,2.0181527137756348,0.3884413242340088,1.5043540000915527,0.12484145164489746,0.00011038780212402344
135,-639.7099999999998,0.6653649517728324,2.954718589782715,0.5628635883331299,2.1975622177124023,0.19364547729492188,0.00016880035400390625
136,-799.5599999999994,0.6633746791635196,5.383580207824707,1.4647283554077148,3.629234790802002,0.28876376152038574,0.00026917457580566406
137,-580.7099999999997,0.661390359956244,4.244920492172241,0.9604129791259766,3.0242605209350586,0.25945544242858887,0.00022292137145996094
138,-998.2100000000003,0.6594119763428944,4.331051826477051,0.9076802730560303,3.1413962841033936,0.28113698959350586,0.00024962425231933594
139,-382.5500000000001,0.6574395105686283,4.258730173110962,0.8211994171142578,3.1832895278930664,0.2534942626953125,0.0002124309539794922
140,-129.64,0.6554729449317122,0.5236697196960449,0.1171112060546875,0.3681612014770508,0.03802132606506348,3.266334533691406e-05
141,-567.9999999999998,0.6535122617833629,3.8635685443878174,0.8349208831787109,2.7629892826080322,0.26474428176879883,0.00021839141845703125
142,-209.53,0.6515574435275892,4.744198560714722,0.8313210010528564,3.621941089630127,0.2901601791381836,0.00023365020751953125
143,-825.3599999999991,0.6496084726210338,7.495348215103149,1.6906640529632568,5.392467260360718,0.41109728813171387,0.00037670135498046875
144,-691.6499999999994,0.6476653315728161,3.8977835178375244,0.8891851902008057,2.7757534980773926,0.2321016788482666,0.0002167224884033203
145,-938.0399999999996,0.6457280029443749,3.7197043895721436,0.8856329917907715,2.595996379852295,0.23733854293823242,0.00020933151245117188
146,-533.3300000000002,0.6437964693493122,3.774388551712036,0.6853246688842773,2.837308645248413,0.25103139877319336,0.0001976490020751953
147,-382.07999999999987,0.6418707134532371,2.067229986190796,0.47592735290527344,1.429405927658081,0.16034603118896484,0.00012755393981933594
148,-1051.1099999999992,0.6399507179736101,4.317480564117432,1.209101915359497,2.849937677383423,0.25766801834106445,0.00022482872009277344
149,-845.6399999999996,0.6380364656795882,3.2164952754974365,0.5801734924316406,2.405466079711914,0.23001360893249512,0.00019049644470214844
150,-1248.6799999999998,0.6361279393918698,2.7492761611938477,0.5384962558746338,2.0327658653259277,0.17741107940673828,0.00015425682067871094
151,-631.4799999999997,0.6342251219825414,4.961480379104614,1.1227822303771973,3.546642541885376,0.2912018299102783,0.0002818107604980469
152,-571.4199999999993,0.6323279963749231,7.6877217292785645,2.0605170726776123,5.208184242248535,0.41792941093444824,0.00038123130798339844
153,-721.45,0.6304365455434155,4.210623025894165,1.0219371318817139,2.8803839683532715,0.3074486255645752,0.00026726722717285156
154,-1410.7499999999998,0.6285507525133474,2.5589969158172607,0.5507473945617676,1.8277075290679932,0.17990851402282715,0.0001647472381591797
155,-1947.5599999999997,0.6266706003608224,4.11601185798645,0.9635510444641113,2.8702802658081055,0.28135156631469727,0.0002460479736328125
156,-628.1500000000002,0.6247960722125685,3.901059150695801,0.7891130447387695,2.8345038890838623,0.2766444683074951,0.0002319812774658203
157,-1083.1799999999996,0.6229271512457853,2.0395007133483887,0.4374992847442627,1.4476728439331055,0.1536235809326172,0.0001239776611328125
158,-959.1299999999998,0.6210638206879938,4.960239887237549,1.0206365585327148,3.6359922885894775,0.30274105072021484,0.0002608299255371094
159,-1438.859999999999,0.6192060638168857,6.138720512390137,1.4970424175262451,4.254601955413818,0.38607001304626465,0.00033974647521972656
160,-1288.9399999999998,0.6173538639601732,5.385498285293579,1.207176685333252,3.7976596355438232,0.37969160079956055,0.00032258033752441406
161,-1150.6399999999994,0.6155072044954395,5.849623441696167,1.2841787338256836,4.248904228210449,0.3156709671020508,0.0002722740173339844
162,-596.7499999999998,0.6136660688499896,4.147140741348267,0.7604324817657471,3.121169328689575,0.2647528648376465,0.00022649765014648438
163,-1430.95,0.6118304405007017,5.217850923538208,0.9887969493865967,3.9166102409362793,0.31158900260925293,0.00027060508728027344
164,-732.7799999999996,0.6100003029738785,2.686628580093384,0.47405219078063965,2.050021171569824,0.16182565689086914,0.0001366138458251953
165,-241.92000000000002,0.6081756398450999,1.9253675937652588,0.3228940963745117,1.4903936386108398,0.11154961585998535,0.00010895729064941406
166,-736.5399999999997,0.6063564347390752,2.079510450363159,0.4766688346862793,1.464076280593872,0.13822412490844727,0.00011897087097167969
167,-924.6600000000002,0.6045426713294964,3.8887808322906494,0.7661111354827881,2.846043348312378,0.2757556438446045,0.0002319812774658203
168,-633.1399999999999,0.6027343333388913,4.316050052642822,0.8833587169647217,3.1285884380340576,0.3032200336456299,0.00026607513427734375
169,-2155.3100000000004,0.6009314045384779,3.8215205669403076,0.7668209075927734,2.8034651279449463,0.25046849250793457,0.0002219676971435547
170,-238.14000000000004,0.5991338687480187,0.7802751064300537,0.1683969497680664,0.5523500442504883,0.059113502502441406,5.269050598144531e-05
171,-139.69,0.5973417098356749,0.6152181625366211,0.12335467338562012,0.44998908042907715,0.041468143463134766,3.504753112792969e-05
172,-564.59,0.5955549117178625,2.5390071868896484,0.5155494213104248,1.8479924201965332,0.17482709884643555,0.00015020370483398438
173,-937.3400000000001,0.5937734583591071,3.561717987060547,0.7661571502685547,2.5454061031341553,0.24938106536865234,0.0002143383026123047
174,-598.4099999999999,0.5919973337719008,3.0349085330963135,0.6387414932250977,2.189133405685425,0.20632719993591309,0.00020623207092285156
175,-675.8999999999996,0.5902265220165579,4.308388710021973,0.837775707244873,3.17744779586792,0.2921760082244873,0.0002536773681640625
176,-1535.3899999999996,0.5884610072010726,6.189133405685425,1.5998766422271729,4.226439952850342,0.3618431091308594,0.0003445148468017578
177,-2141.7099999999996,0.586700773480976,4.711205959320068,0.8808748722076416,3.5406839847564697,0.2888047695159912,0.00025177001953125
178,-863.8399999999999,0.584945805059194,2.8863048553466797,0.558342695236206,2.1305301189422607,0.19676661491394043,0.0001742839813232422
179,-275.45,0.5831960861859052,4.996028184890747,0.9022397994995117,3.7929892539978027,0.2999565601348877,0.0002636909484863281
180,-835.9200000000001,0.5814516011584002,0.8133440017700195,0.19483137130737305,0.5536127090454102,0.06447243690490723,5.745887756347656e-05
181,-474.1299999999993,0.5797123343209402,5.502460718154907,1.3859264850616455,3.7931177616119385,0.3225414752960205,0.0002837181091308594
182,-1695.8799999999997,0.5779782700646164,6.203962087631226,1.3373303413391113,4.44938063621521,0.4160423278808594,0.0003628730773925781
183,-492.09999999999997,0.5762493928272107,2.347965955734253,0.4542567729949951,1.7289314270019531,0.16418075561523438,0.0001533031463623047
184,-964.21,0.5745256870930548,4.067419528961182,0.8008849620819092,3.0265934467315674,0.23920559883117676,0.00021910667419433594
185,-833.4900000000001,0.5728071373928921,4.845113277435303,0.9191575050354004,3.640714406967163,0.2843959331512451,0.00025725364685058594
186,-594.53,0.5710937283037383,4.5512306690216064,0.9037251472473145,3.3102519512176514,0.33635520935058594,0.00028014183044433594
187,-969.4699999999993,0.569385444448743,6.630807161331177,1.7713587284088135,4.496027708053589,0.3624567985534668,0.0003132820129394531
188,-1275.9899999999993,0.5676822704970518,5.934559345245361,1.286517858505249,4.2884650230407715,0.3586089611053467,0.00031065940856933594
189,-2223.759999999999,0.5659841911636688,5.74202299118042,1.410876989364624,3.967566728591919,0.3624989986419678,0.000301361083984375
190,-571.2400000000001,0.5642911912093194,2.3839640617370605,0.567894458770752,1.62410569190979,0.19133281707763672,0.00016117095947265625
191,-2725.1199999999994,0.5626032554403132,5.905535936355591,1.5041530132293701,3.98957896232605,0.410736083984375,0.00038933753967285156
192,-460.67999999999995,0.5609203687084082,1.789876937866211,0.4063718318939209,1.2416598796844482,0.14127826690673828,0.00012636184692382812
193,-105.13999999999999,0.5592425159106745,0.3271212577819824,0.07132315635681152,0.23297572135925293,0.02249288558959961,2.0265579223632812e-05
194,-1155.54,0.5575696819893587,3.3629260063171387,0.7865700721740723,2.316103935241699,0.25946712493896484,0.00022363662719726562
195,-1125.0999999999995,0.5559018519317491,3.9240472316741943,0.897254228591919,2.7380459308624268,0.2879018783569336,0.0002524852752685547
196,-1042.63,0.5542390107700407,4.978557348251343,1.0703964233398438,3.5721969604492188,0.33504700660705566,0.00029850006103515625
197,-102.02999999999999,0.5525811435812007,1.4009315967559814,0.3030862808227539,0.9993326663970947,0.09803652763366699,8.153915405273438e-05
198,-1399.3799999999997,0.5509282354868351,5.285204648971558,1.5303685665130615,3.438453197479248,0.3153679370880127,0.0002739429473876953
199,-1644.2699999999995,0.5492802716530549,5.336933612823486,1.063664436340332,3.9835054874420166,0.2889871597290039,0.00024175643920898438
200,-750.2699999999994,0.5476372372903429,7.089675426483154,1.859692096710205,4.807607412338257,0.42134690284729004,0.0003485679626464844
201,-922.15,0.5459991176534209,3.5324783325195312,0.811680793762207,2.454019546508789,0.2659604549407959,0.0002338886260986328
202,-1259.2900000000002,0.5443658980411177,3.233982563018799,0.6809589862823486,2.3199357986450195,0.23233342170715332,0.00021338462829589844
203,-298.5500000000002,0.5427375637962367,2.719837188720703,0.6756751537322998,1.817673683166504,0.2257685661315918,0.00019407272338867188
204,-997.3299999999996,0.5411141003054251,3.2783586978912354,0.8210737705230713,2.2044079303741455,0.2520925998687744,0.00022983551025390625
205,-435.37999999999977,0.5394954929990418,3.1137051582336426,0.7551956176757812,2.1615889072418213,0.19612717628479004,0.00016164779663085938
206,-2037.5100000000002,0.5378817273510274,5.417479753494263,1.2798950672149658,3.794790029525757,0.3417387008666992,0.0002923011779785156
207,-1100.0400000000002,0.5362727888787735,3.674441337585449,0.8037528991699219,2.6259615421295166,0.24400019645690918,0.00020599365234375
208,-1064.5599999999997,0.5346686631429929,5.489421606063843,1.109607219696045,4.084060192108154,0.29494762420654297,0.00023651123046875
209,-1355.1899999999994,0.5330693357475896,5.925188779830933,1.2792513370513916,4.2848334312438965,0.360126256942749,0.00030231475830078125
210,-1699.8700000000001,0.5314747923395304,3.2757129669189453,0.8580806255340576,2.177891492843628,0.23901891708374023,0.00020360946655273438
211,-1817.9299999999994,0.5298850186087152,5.727106332778931,1.392791748046875,3.9940297603607178,0.33939242362976074,0.00028061866760253906
212,-2503.440000000004,0.5283000002878491,4.971623182296753,1.451314926147461,3.1870877742767334,0.3322138786315918,0.0002796649932861328
213,-856.2099999999999,0.5267197231523142,5.294626474380493,1.2459847927093506,3.6766631603240967,0.37105250358581543,0.00030994415283203125
214,-1637.98,0.5251441730200421,3.7523536682128906,0.8141496181488037,2.6615467071533203,0.27587890625,0.0002372264862060547
215,-1330.7499999999995,0.5235733357513864,5.02684760093689,1.274646520614624,3.4227375984191895,0.3285205364227295,0.00031185150146484375
216,-842.94,0.522007197248996,3.4961414337158203,0.8238184452056885,2.4187045097351074,0.25286197662353516,0.00022268295288085938
